ad_id,ad_tone
CR13158026142617174017,Contrast
CR13158026142617174017,Contrast
CR13158026142617174017,Contrast
CR13160631435419189249,Contrast
CR13161983284965539841,Promote
CR13162057570719891457,Promote
CR13162323583814336513,Promote
CR13162323583814336513,Promote
CR13162323583814336513,Promote
CR13162323583814336513,Promote
CR13162393952558514177,Promote
CR13163394508139790337,Promote
CR13164796110587297793,Promote
CR13165142731627954177,Contrast
CR13175407566026440705,Promote
CR13175407566026440705,Promote
CR13175407566026440705,Promote
CR13175407566026440705,Promote
CR13184365493416361985,Promote
CR13184708541044228097,Promote
CR13188173102183350273,Contrast
CR13195992828880093185,Contrast
CR13197398554496204801,Contrast
CR13197398554496204801,Contrast
CR13197398554496204801,Contrast
CR13197398554496204801,Contrast
CR13198606436738793473,Promote
CR13199739964507553793,Promote
CR13201186372053893121,Promote
CR13203430750164090881,Promote
CR13203459612344320001,Contrast
CR13204007169134952449,Promote
CR13204195185623302145,Promote
CR13204195185623302145,Promote
CR13204195185623302145,Promote
CR13204195185623302145,Promote
CR13205214982658064385,Promote
CR13206238078227709953,Promote
CR13206238078227709953,Promote
CR13206238078227709953,Promote
CR13206238078227709953,Promote
CR13209294720552927233,Promote
CR13209480263140114433,Promote
CR13210764492721356801,Promote
CR13210764492721356801,Promote
CR13210764492721356801,Promote
CR13210764492721356801,Promote
CR13213655040071303169,Promote
CR13213874186482614273,Promote
CR13214142192441884673,Contrast
CR13214142192441884673,Contrast
CR13214142192441884673,Contrast
CR13214142192441884673,Contrast
CR13214612783418572801,Promote
CR13217394272958939137,Promote
CR13217394272958939137,Promote
CR13217394272958939137,Promote
CR13217394272958939137,Promote
CR13218689772534366209,Promote
CR13219386038272655361,Promote
CR13220167791040004097,Promote
CR13221572210986057729,Promote
CR13222240370458361857,Contrast
CR13222240370458361857,Contrast
CR13222240370458361857,Contrast
CR13222240370458361857,Contrast
CR13226936384620593153,Promote
CR13227401478039142401,Promote
CR13230784400439902209,Promote
CR13230876759416635393,Attack
CR13230876759416635393,Attack
CR13230876759416635393,Attack
CR13230876759416635393,Attack
CR13231386932811923457,Promote
CR13234124991642992641,Promote
CR13236163211322982401,Promote
CR13239101106392399873,Promote
CR13239392751851667457,Promote
CR13248074495664586753,Promote
CR13248074495664586753,Promote
CR13248074495664586753,Promote
CR13248074495664586753,Promote
CR13249252072617934849,Contrast
CR13249252072617934849,Contrast
CR13249252072617934849,Contrast
CR13249252072617934849,Contrast
CR13250681437734043649,Contrast
CR13250681437734043649,Contrast
CR13250681437734043649,Contrast
CR13250681437734043649,Contrast
CR13250883747873554433,Contrast
CR13250883747873554433,Contrast
CR13250883747873554433,Contrast
CR13250883747873554433,Contrast
CR13252343624437334017,Promote
CR13253507182617427969,Promote
CR13260472588779388929,Promote
CR13260472588779388929,Promote
CR13260472588779388929,Promote
CR13260472588779388929,Promote
CR13260984961197932545,Promote
CR13266977299569311745,Contrast
CR13266977299569311745,Contrast
CR13266977299569311745,Contrast
CR13266977299569311745,Contrast
CR13269061973615575041,Contrast
CR13269061973615575041,Contrast
CR13269061973615575041,Contrast
CR13269061973615575041,Contrast
CR13269406120755068929,Contrast
CR13269406120755068929,Contrast
CR13269406120755068929,Contrast
CR13269406120755068929,Contrast
CR13272609822760501249,Promote
CR13274868494521860097,Contrast
CR13274868494521860097,Contrast
CR13274868494521860097,Contrast
CR13274868494521860097,Contrast
CR13275899561550807041,Promote
CR13276396815684468737,Promote
CR13278531792387702785,Promote
CR13278531792387702785,Promote
CR13278531792387702785,Promote
CR13278531792387702785,Promote
CR13282378158939570177,Promote
CR13284429847637000193,Contrast
CR13284429847637000193,Contrast
CR13284429847637000193,Contrast
CR13284429847637000193,Contrast
CR13284581374083203073,Promote
CR13286047778997272577,Promote
CR13286431302396936193,Promote
CR13288130528898187265,Promote
CR13291703117054738433,Contrast
CR13291703117054738433,Contrast
CR13291703117054738433,Contrast
CR13291703117054738433,Contrast
CR13294570643379978241,Promote
CR13295787527874019329,Promote
CR13295787527874019329,Promote
CR13304083617983496193,Promote
CR13304083617983496193,Promote
CR13304083617983496193,Promote
CR13304083617983496193,Promote
CR13305052287727566849,Attack
CR13305820846355382273,Promote
CR13306146301797203969,Promote
CR13313199394011480065,Promote
CR13314359653656690689,Promote
CR13315961642098360321,Promote
CR13317036964470325249,Promote
CR13318052844494913537,Promote
CR13324275049515974657,Contrast
CR13324275049515974657,Contrast
CR13324275049515974657,Contrast
CR13324275049515974657,Contrast
CR13332882026538205185,Promote
CR13335348780875120641,Attack
CR13338718440416870401,Promote
CR13340203399589658625,Promote
CR13340706151281459201,Promote
CR13341980210380144641,Contrast
CR13341980210380144641,Contrast
CR13341980210380144641,Contrast
CR13341980210380144641,Contrast
CR13343984894955487233,Promote
CR13345868358373867521,Promote
CR13347948359495712769,Promote
CR13351246894379040769,Promote
CR13357492945058529281,Attack
CR13357492945058529281,Attack
CR13357492945058529281,Attack
CR13357492945058529281,Attack
CR13357540773814337537,Promote
CR13357910209721270273,Contrast
CR13357910209721270273,Contrast
CR13357910209721270273,Contrast
CR13357910209721270273,Contrast
CR13358359360221216769,Promote
CR13359171349558329345,Contrast
CR13359171349558329345,Contrast
CR13359171349558329345,Contrast
CR13359171349558329345,Contrast
CR13360912975976726529,Promote
CR13361109788558098433,Attack
CR13362072204829786113,Promote
CR13362238986999824385,Promote
CR13363751914999644161,Promote
CR13363758512069410817,Promote
CR13363758512069410817,Promote
CR13363758512069410817,Promote
CR13363758512069410817,Promote
CR13363805791069405185,Contrast
CR13363805791069405185,Contrast
CR13363805791069405185,Contrast
CR13363805791069405185,Contrast
CR13366494096999317505,Promote
CR13367251385632948225,Promote
CR13367893500423569409,Contrast
CR13370563114655809537,Promote
CR13371134036068532225,Contrast
CR13371134036068532225,Contrast
CR13371134036068532225,Contrast
CR13371134036068532225,Contrast
CR13372076042655629313,Promote
CR13372644215289282561,Promote
CR13373362746138034177,Contrast
CR13373362746138034177,Contrast
CR13373362746138034177,Contrast
CR13373362746138034177,Contrast
CR13376290745602801665,Contrast
CR13376290745602801665,Contrast
CR13376290745602801665,Contrast
CR13376290745602801665,Contrast
CR13379328696230346753,Contrast
CR13379328696230346753,Contrast
CR13379328696230346753,Contrast
CR13379328696230346753,Contrast
CR13381101108974321665,Promote
CR13382358950276497409,Promote
CR13382538995305545729,Contrast
CR13382538995305545729,Contrast
CR13382538995305545729,Contrast
CR13382538995305545729,Contrast
CR13383914209473986561,Promote
CR13384580513520418817,Contrast
CR13384580513520418817,Contrast
CR13384580513520418817,Contrast
CR13384580513520418817,Contrast
CR13386426043787640833,Contrast
CR13389914450585190401,Promote
CR13391006609228955649,Promote
CR13391006609228955649,Promote
CR13391006609228955649,Promote
CR13391006609228955649,Promote
CR13392293037833453569,Promote
CR13393435430414712833,Promote
CR13393435430414712833,Promote
CR13393435430414712833,Promote
CR13393435430414712833,Promote
CR13394053081071616001,Attack
CR13394053081071616001,Attack
CR13394053081071616001,Attack
CR13394053081071616001,Attack
CR13396697681414324225,Promote
CR13397917039809527809,Promote
CR13398882960774529025,Promote
CR13399393683925630977,Promote
CR13400154202374668289,Promote
CR13400845039274295297,Contrast
CR13400845039274295297,Contrast
CR13400845039274295297,Contrast
CR13400845039274295297,Contrast
CR13407139743343312897,Promote
CR13408041342878089217,Contrast
CR13408041342878089217,Contrast
CR13408041342878089217,Contrast
CR13408041342878089217,Contrast
CR13409702155191844865,Promote
CR13409817054156947457,Promote
CR13412278860691537921,Promote
CR13417433096324644865,Contrast
CR13417433096324644865,Contrast
CR13417433096324644865,Contrast
CR13417433096324644865,Contrast
CR13418772576365182977,Contrast
CR13418772576365182977,Contrast
CR13418772576365182977,Contrast
CR13418772576365182977,Contrast
CR13420649099116412929,Promote
CR13420848454318424065,Contrast
CR13420848454318424065,Contrast
CR13420848454318424065,Contrast
CR13420848454318424065,Contrast
CR13421549667859038209,Contrast
CR13421549667859038209,Contrast
CR13421549667859038209,Contrast
CR13421549667859038209,Contrast
CR13422793490387959809,Promote
CR13428087638875701249,Contrast
CR13430602221968424961,Contrast
CR13430602221968424961,Contrast
CR13430602221968424961,Contrast
CR13430602221968424961,Contrast
CR13431568417811333121,Contrast
CR13431568417811333121,Contrast
CR13431568417811333121,Contrast
CR13431568417811333121,Contrast
CR13433223457689042945,Promote
CR13433392782479720449,Contrast
CR13433844681758736385,Promote
CR13433844681758736385,Promote
CR13433844681758736385,Promote
CR13433844681758736385,Promote
CR13436622048130498561,Promote
CR13439095880573517825,Promote
CR13439193805827866625,Promote
CR13440823282060230657,Contrast
CR13442015152664739841,Promote
CR13442015152664739841,Promote
CR13442015152664739841,Promote
CR13442015152664739841,Promote
CR13444803514152779777,Promote
CR13444893674106257409,Promote
CR13447577307111751681,Promote
CR13448302160152363009,Promote
CR13448969563710423041,Promote
CR13452844242686705665,Contrast
CR13452844242686705665,Contrast
CR13452844242686705665,Contrast
CR13452844242686705665,Contrast
CR13453936057733087233,Promote
CR13456553720040914945,Contrast
CR13456553720040914945,Contrast
CR13456553720040914945,Contrast
CR13456553720040914945,Contrast
CR13458180172616302593,Promote
CR13459493539255681025,Promote
CR13461056495034564609,Contrast
CR13461056495034564609,Contrast
CR13461056495034564609,Contrast
CR13461056495034564609,Contrast
CR13461853640964702209,Promote
CR13463309119481970689,Contrast
CR13465545801010774017,Contrast
CR13465545801010774017,Contrast
CR13465545801010774017,Contrast
CR13465545801010774017,Contrast
CR13465836621836320769,Promote
CR13467572200940765185,Attack
CR13467572200940765185,Attack
CR13467572200940765185,Attack
CR13467572200940765185,Attack
CR13468890240504561665,Promote
CR13468940543161532417,Promote
CR13473307253591244801,Promote
CR13474797091846881281,Contrast
CR13474797091846881281,Contrast
CR13474797091846881281,Contrast
CR13474797091846881281,Contrast
CR13475311388410773505,Promote
CR13478368030735990785,Promote
CR13478368030735990785,Promote
CR13478368030735990785,Promote
CR13478368030735990785,Promote
CR13480651991264788481,Promote
CR13481248751200763905,Contrast
CR13484037387566710785,Contrast
CR13484037387566710785,Contrast
CR13484037387566710785,Contrast
CR13484037387566710785,Contrast
CR13484232001124827137,Promote
CR13484232001124827137,Promote
CR13484232001124827137,Promote
CR13484232001124827137,Promote
CR13487180891310522369,Promote
CR13487714154449993729,Promote
CR13487863413153464321,Contrast
CR13488272431478996993,Contrast
CR13488272431478996993,Contrast
CR13488272431478996993,Contrast
CR13488272431478996993,Contrast
CR13490470630100828161,Contrast
CR13490470630100828161,Contrast
CR13490470630100828161,Contrast
CR13490470630100828161,Contrast
CR13491138033658888193,Promote
CR13492104504379703297,Contrast
CR13493286204501655553,Promote
CR13495103972100276225,Promote
CR13495103972100276225,Promote
CR13495103972100276225,Promote
CR13495103972100276225,Promote
CR13495333770030481409,Contrast
CR13495333770030481409,Contrast
CR13495333770030481409,Contrast
CR13495333770030481409,Contrast
CR13495824152216469505,Promote
CR13495892321937391617,Promote
CR13497871786464772097,Promote
CR13498915978913775617,Contrast
CR13498915978913775617,Contrast
CR13498915978913775617,Contrast
CR13498915978913775617,Contrast
CR13502689502820302849,Promote
CR13504004243849216001,Promote
CR13505971338870784001,Promote
CR13509358040842764289,Contrast
CR13509358040842764289,Contrast
CR13509358040842764289,Contrast
CR13509358040842764289,Contrast
CR13511712095237832705,Promote
CR13511712095237832705,Promote
CR13511712095237832705,Promote
CR13511712095237832705,Promote
CR13516564240051208193,Promote
CR13517575034834518017,Promote
CR13517605477562712065,Contrast
CR13517605477562712065,Contrast
CR13517605477562712065,Contrast
CR13517605477562712065,Contrast
CR13520226713283330049,Promote
CR13520226713283330049,Promote
CR13520226713283330049,Promote
CR13520226713283330049,Promote
CR13520848487108837377,Contrast
CR13520848487108837377,Contrast
CR13520848487108837377,Contrast
CR13520848487108837377,Contrast
CR13523469997707362305,Contrast
CR13523962578916605953,Contrast
CR13524204746352623617,Promote
CR13525655826823380993,Promote
CR13525655826823380993,Promote
CR13525655826823380993,Promote
CR13525655826823380993,Promote
CR13526278425282609153,Promote
CR13526278425282609153,Promote
CR13526278425282609153,Promote
CR13526278425282609153,Promote
CR13532899409427169281,Promote
CR13533784791165435905,Promote
CR13533784791165435905,Promote
CR13533784791165435905,Promote
CR13533784791165435905,Promote
CR13534301561630490625,Contrast
CR13534301561630490625,Contrast
CR13534301561630490625,Contrast
CR13534301561630490625,Contrast
CR13534572385088307201,Promote
CR13535483536630349825,Promote
CR13536814495455772673,Promote
CR13537273541560369153,Promote
CR13541067956187824129,Promote
CR13544395078373474305,Promote
CR13549713141239119873,Promote
CR13549713141239119873,Promote
CR13549713141239119873,Promote
CR13549713141239119873,Promote
CR13552438005930655745,Promote
CR13552438005930655745,Promote
CR13552438005930655745,Promote
CR13552438005930655745,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Promote
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13553920147604897793,Contrast
CR13556897625092915201,Contrast
CR13556897625092915201,Contrast
CR13556897625092915201,Contrast
CR13556897625092915201,Contrast
CR13557539739883536385,Promote
CR13570414746166886401,Promote
CR13572667370614292481,Promote
CR13576174812706897921,Promote
CR13576174812706897921,Promote
CR13576174812706897921,Promote
CR13576174812706897921,Promote
CR13576715222671949825,Contrast
CR13576715222671949825,Contrast
CR13576715222671949825,Contrast
CR13576715222671949825,Contrast
CR13578392802538029057,Promote
CR13580437894165692417,Promote
CR13584929124287250433,Contrast
CR13584929124287250433,Contrast
CR13584929124287250433,Contrast
CR13584929124287250433,Contrast
CR13587037437833510913,Contrast
CR13587037437833510913,Contrast
CR13587037437833510913,Contrast
CR13587037437833510913,Contrast
CR13590935206553976833,Contrast
CR13590935206553976833,Contrast
CR13590935206553976833,Contrast
CR13590935206553976833,Contrast
CR13590993205792342017,Promote
CR13591023992117919745,Contrast
CR13594954471309312001,Contrast
CR13594954471309312001,Contrast
CR13594954471309312001,Contrast
CR13594954471309312001,Contrast
CR13596604288506789889,Contrast
CR13597158442367188993,Promote
CR13597331065692749825,Contrast
CR13597331065692749825,Contrast
CR13597331065692749825,Contrast
CR13597331065692749825,Contrast
CR13602032302535213057,Promote
CR13604694495063965697,Contrast
CR13608621950598381569,Promote
CR13608820962203009025,Contrast
CR13608820962203009025,Contrast
CR13608820962203009025,Contrast
CR13608820962203009025,Contrast
CR13613396030086184961,Contrast
CR13613396030086184961,Contrast
CR13613396030086184961,Contrast
CR13613396030086184961,Contrast
CR13613588444621045761,Promote
CR13616484558248607745,Promote
CR13617417562584252417,Promote
CR13617653339108933633,Promote
CR13617653339108933633,Promote
CR13617653339108933633,Promote
CR13617653339108933633,Promote
CR13623282838643146753,Promote
CR13625583016968454145,Promote
CR13626669334456696833,Contrast
CR13627694079293784065,Promote
CR13628018984979791873,Promote
CR13628816680665743361,Contrast
CR13628816680665743361,Contrast
CR13628816680665743361,Contrast
CR13628816680665743361,Contrast
CR13629179244625002497,Promote
CR13633220156015509505,Promote
CR13634529743083667457,Contrast
CR13634529743083667457,Contrast
CR13634529743083667457,Contrast
CR13634529743083667457,Contrast
CR13634934088484782081,Promote
CR13635672960298647553,Promote
CR13640776068641062913,Contrast
CR13640776068641062913,Contrast
CR13640776068641062913,Contrast
CR13640776068641062913,Contrast
CR13641058643129401345,Contrast
CR13641058643129401345,Contrast
CR13641058643129401345,Contrast
CR13641058643129401345,Contrast
CR13641380800036339713,Promote
CR13643213685919842305,Promote
CR13643892084594180097,Promote
CR13645014617246662657,Promote
CR13646201883646230529,Promote
CR13646866813303128065,Promote
CR13650292066901557249,Promote
CR13650864087825907713,Contrast
CR13650864087825907713,Contrast
CR13650864087825907713,Contrast
CR13650864087825907713,Contrast
CR13653396263104675841,Promote
CR13653904237476708353,Promote
CR13654958394249838593,Promote
CR13655469942034661377,Promote
CR13661494647279583233,Promote
CR13662237161225715713,Contrast
CR13674833441311424513,Promote
CR13675534929729945601,Promote
CR13677681176427364353,Promote
CR13677681176427364353,Promote
CR13677681176427364353,Promote
CR13677681176427364353,Promote
CR13678341433159843841,Promote
CR13683140251659272193,Contrast
CR13683140251659272193,Contrast
CR13683140251659272193,Contrast
CR13683140251659272193,Contrast
CR13686965246453874689,Promote
CR13686965246453874689,Promote
CR13686965246453874689,Promote
CR13686965246453874689,Promote
CR13688132034449375233,Promote
CR13688132034449375233,Promote
CR13688132034449375233,Promote
CR13688132034449375233,Promote
CR13689526215193395201,Promote
CR13691927548588457985,Promote
CR13693176593797611521,Promote
CR13695425095076413441,Promote
CR13695687878355451905,Contrast
CR13698404290551349249,Promote
CR13698726928494624769,Promote
CR13698726928494624769,Promote
CR13698726928494624769,Promote
CR13698726928494624769,Promote
CR13702419088540696577,Promote
CR13702983687761559553,Promote
CR13709291860848017409,Contrast
CR13709291860848017409,Contrast
CR13709291860848017409,Contrast
CR13709291860848017409,Contrast
CR13711119524051288065,Contrast
CR13711119524051288065,Contrast
CR13711119524051288065,Contrast
CR13711119524051288065,Contrast
CR13713477976492867585,Promote
CR13714872981870608385,Contrast
CR13720018696288600065,Promote
CR13721774891236065281,Contrast
CR13721774891236065281,Contrast
CR13721774891236065281,Contrast
CR13721774891236065281,Contrast
CR13723616298334683137,Promote
CR13723760609235828737,Contrast
CR13723760609235828737,Contrast
CR13723760609235828737,Contrast
CR13723760609235828737,Contrast
CR13723811186770706433,Contrast
CR13724330156259016705,Promote
CR13726307902799478785,Promote
CR13727021760723812353,Promote
CR13727368656642375681,Promote
CR13727863986630688769,Promote
CR13728912370967773185,Promote
CR13729403302909575169,Promote
CR13729675981793263617,Contrast
CR13729675981793263617,Contrast
CR13729675981793263617,Contrast
CR13729675981793263617,Contrast
CR13730920628955906049,Promote
CR13734290013619748865,Promote
CR13734290013619748865,Promote
CR13734290013619748865,Promote
CR13734290013619748865,Promote
CR13734639177281044481,Promote
CR13735925056129728513,Promote
CR13735925056129728513,Promote
CR13735925056129728513,Promote
CR13735925056129728513,Promote
CR13741087812977950721,Contrast
CR13741087812977950721,Contrast
CR13741087812977950721,Contrast
CR13741087812977950721,Contrast
CR13744954245617025025,Contrast
CR13745017192657715201,Promote
CR13745861617587847169,Contrast
CR13745861617587847169,Contrast
CR13745861617587847169,Contrast
CR13745861617587847169,Contrast
CR13747255798331867137,Promote
CR13747255798331867137,Promote
CR13747255798331867137,Promote
CR13747255798331867137,Promote
CR13747677186163212289,Promote
CR13749258833639768065,Promote
CR13752643405307969537,Contrast
CR13752643405307969537,Contrast
CR13752643405307969537,Contrast
CR13752643405307969537,Contrast
CR13754607407953084417,Contrast
CR13754607407953084417,Contrast
CR13754607407953084417,Contrast
CR13754607407953084417,Contrast
CR13756021105028497409,Promote
CR13758747893865381889,Promote
CR13759859774998970369,Promote
CR13761309824677576705,Contrast
CR13765079500293406721,Promote
CR13766832877742325761,Promote
CR13766832877742325761,Promote
CR13766832877742325761,Promote
CR13766832877742325761,Promote
CR13767676271880306689,Promote
CR13769810355230343169,Promote
CR13771892830253350913,Contrast
CR13771892830253350913,Contrast
CR13771892830253350913,Contrast
CR13771892830253350913,Contrast
CR13773219940788076545,Promote
CR13773529728189202433,Promote
CR13774481080625135617,Promote
CR13775588288834306049,Promote
CR13779758736438460417,Promote
CR13779968743159365633,Promote
CR13780371164415131649,Promote
CR13781962707496337409,Promote
CR13782128183996317697,Contrast
CR13782674641275322369,Promote
CR13784100707856547841,Promote
CR13784329406275125249,Promote
CR13785243100437807105,Promote
CR13786814302553899009,Promote
CR13786814302553899009,Promote
CR13786814302553899009,Promote
CR13786814302553899009,Promote
CR13788382755890921473,Promote
CR13793729680936796161,Promote
CR13796230520134172673,Promote
CR13796336073250439169,Promote
CR13797266260087537665,Contrast
CR13797266260087537665,Contrast
CR13797266260087537665,Contrast
CR13797266260087537665,Contrast
CR13800815827219382273,Promote
CR13801423582271635457,Promote
CR13803120609749630977,Promote
CR13803251726511243265,Contrast
CR13803251726511243265,Contrast
CR13803251726511243265,Contrast
CR13803251726511243265,Contrast
CR13806147359102468097,Contrast
CR13806147359102468097,Contrast
CR13806147359102468097,Contrast
CR13806147359102468097,Contrast
CR13807048615039860737,Promote
CR13807048615039860737,Promote
CR13807048615039860737,Promote
CR13807048615039860737,Promote
CR13810638520504549377,Contrast
CR13811751226271858689,Promote
CR13812887846417072129,Promote
CR13814656135992442881,Promote
CR13815176204992380929,Contrast
CR13815176204992380929,Contrast
CR13815176204992380929,Contrast
CR13815176204992380929,Contrast
CR13826232687762866177,Promote
CR13826869236275871745,Promote
CR13826887309498253313,Promote
CR13828170233409437697,Contrast
CR13828170233409437697,Contrast
CR13828170233409437697,Contrast
CR13828170233409437697,Contrast
CR13829466076582248449,Promote
CR13830453644182421505,Contrast
CR13830453644182421505,Contrast
CR13830453644182421505,Contrast
CR13830453644182421505,Contrast
CR13830536382432411649,Promote
CR13831563326292754433,Contrast
CR13835529608331526145,Promote
CR13835625746879479809,Contrast
CR13836641970501451777,Promote
CR13836822015530500097,Promote
CR13837354179158343681,Promote
CR13838273645757071361,Promote
CR13838273645757071361,Promote
CR13838273645757071361,Promote
CR13838273645757071361,Promote
CR13838308830129160193,Promote
CR13838308830129160193,Promote
CR13838308830129160193,Promote
CR13838308830129160193,Promote
CR13839451222710419457,Contrast
CR13842482301390290945,Promote
CR13844169227105206273,Contrast
CR13844169227105206273,Contrast
CR13844169227105206273,Contrast
CR13844169227105206273,Contrast
CR13844598586395852801,Promote
CR13845235478506242049,Promote
CR13849696815655419905,Promote
CR13853166530755297281,Contrast
CR13854053836638912513,Promote
CR13854053836638912513,Promote
CR13856387000313053185,Promote
CR13856932907836243969,Promote
CR13857523620458266625,Promote
CR13857870241498923009,Promote
CR13863341411358736385,Promote
CR13863985725172613121,Contrast
CR13863985725172613121,Contrast
CR13863985725172613121,Contrast
CR13863985725172613121,Contrast
CR13864028606126096385,Promote
CR13864441747620233217,Promote
CR13865014868056211457,Contrast
CR13865014868056211457,Contrast
CR13865014868056211457,Contrast
CR13865014868056211457,Contrast
CR13867076177480384513,Promote
CR13867076177480384513,Promote
CR13867076177480384513,Promote
CR13867076177480384513,Promote
CR13868669026231648257,Promote
CR13872081154410020865,Promote
CR13872273294066974721,Promote
CR13872273294066974721,Promote
CR13872273294066974721,Promote
CR13872273294066974721,Promote
CR13873390947636609025,Promote
CR13875688926938660865,Promote
CR13877155125694300161,Contrast
CR13877155125694300161,Contrast
CR13877155125694300161,Contrast
CR13877155125694300161,Contrast
CR13877820605107011585,Promote
CR13877919836031418369,Contrast
CR13877919836031418369,Contrast
CR13877919836031418369,Contrast
CR13877919836031418369,Contrast
CR13878406919682523137,Contrast
CR13878406919682523137,Contrast
CR13878406919682523137,Contrast
CR13878406919682523137,Contrast
CR13880900062298505217,Promote
CR13880900062298505217,Promote
CR13880900062298505217,Promote
CR13880900062298505217,Promote
CR13882282698170433537,Contrast
CR13882282698170433537,Contrast
CR13882282698170433537,Contrast
CR13882282698170433537,Contrast
CR13885190906425901057,Contrast
CR13885190906425901057,Contrast
CR13885190906425901057,Contrast
CR13885190906425901057,Contrast
CR13886277223914143745,Promote
CR13890478457843875841,Promote
CR13892752454048546817,Promote
CR13896796251657076737,Promote
CR13898214621656907777,Contrast
CR13898214621656907777,Contrast
CR13898214621656907777,Contrast
CR13898214621656907777,Contrast
CR13903248185888866305,Promote
CR13903265846794387457,Promote
CR13905001357179355137,Promote
CR13905203117563052033,Contrast
CR13905203117563052033,Contrast
CR13905203117563052033,Contrast
CR13905203117563052033,Contrast
CR13908177296516186113,Promote
CR13915925280079216641,Promote
CR13915925280079216641,Promote
CR13915925280079216641,Promote
CR13915925280079216641,Promote
CR13916008018329206785,Promote
CR13916420335189622785,Promote
CR13916420335189622785,Promote
CR13916420335189622785,Promote
CR13916420335189622785,Promote
CR13916580863887278081,Promote
CR13918451133166125057,Promote
CR13919033874328846337,Contrast
CR13919033874328846337,Contrast
CR13919033874328846337,Contrast
CR13919033874328846337,Contrast
CR13919437395096240129,Contrast
CR13919437395096240129,Contrast
CR13919437395096240129,Contrast
CR13919437395096240129,Contrast
CR13919953066049667073,Promote
CR13919953066049667073,Promote
CR13919953066049667073,Promote
CR13919953066049667073,Promote
CR13921135041049526273,Contrast
CR13921135041049526273,Contrast
CR13921135041049526273,Contrast
CR13921135041049526273,Contrast
